x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.2282850593328476,-0.5153159499168396,-0.1580158770084381,-0.3187497854232788,-1.0701888799667358,-0.22750578820705414,-0.3120541274547577,-1.4909371137619019,-0.27145081758499146,-0.284077912569046,-1.8364607095718384,-0.28624412417411804,0.0026401509530842304,-1.2311893701553345,-0.18155281245708466,-0.4473137855529785,-0.9734628200531006,-0.3157312572002411,-0.43826231360435486,-0.764738917350769,-0.35587310791015625,-0.3037368655204773,-0.8038061857223511,-0.3752950429916382,0.12934575974941254,-0.9753658175468445,-0.178693026304245,-0.4008658230304718,-0.6627904176712036,-0.31067562103271484,-0.3449033796787262,-0.5202376842498779,-0.30991819500923157,-0.20396161079406738,-0.582918107509613,-0.30426764488220215,0.1880972683429718,-0.6655381917953491,-0.20019002258777618,-0.30658236145973206,-0.3850693106651306,-0.33449968695640564,-0.26609179377555847,-0.27718648314476013,-0.2932701110839844,-0.13965298235416412,-0.32980895042419434,-0.2534354031085968,0.20038601756095886,-0.34759336709976196,-0.2390192747116089,-0.18578539788722992,-0.13146434724330902,-0.3340573012828827,-0.1718447506427765,-0.07661878317594528,-0.33239075541496277,-0.06118197366595268,-0.13130134344100952,-0.3159600794315338,THUMBS_UP
0.0,0.0,0.0,-0.14672508835792542,-0.3915828764438629,-0.1101495549082756,-0.15321065485477448,-0.882556676864624,-0.13618847727775574,-0.10788699239492416,-1.2421019077301025,-0.15091563761234283,-0.08548200130462646,-1.5407594442367554,-0.1431497484445572,0.18405868113040924,-1.1191627979278564,-0.05752899870276451,-0.0020494097843766212,-0.9942220449447632,-0.18566812574863434,-0.09360076487064362,-0.7689172029495239,-0.2609379291534424,-0.11905517429113388,-0.6480252146720886,-0.29080653190612793,0.3378775119781494,-0.9397819638252258,-0.0514664500951767,0.08689545094966888,-0.7158079743385315,-0.1572137475013733,-0.012141689658164978,-0.5364278554916382,-0.18818248808383942,-0.03270462155342102,-0.46770283579826355,-0.19167101383209229,0.42993250489234924,-0.7014417052268982,-0.06861138343811035,0.16451415419578552,-0.46890655159950256,-0.1750248223543167,0.06679276376962662,-0.34703561663627625,-0.16624869406223297,0.05468655750155449,-0.3304554224014282,-0.1384936273097992,0.47629743814468384,-0.44942060112953186,-0.09901150315999985,0.26520970463752747,-0.288285493850708,-0.16659773886203766,0.1543216109275818,-0.20610859990119934,-0.15753880143165588,0.12518073618412018,-0.19960594177246094,-0.12944407761096954,THUMBS_UP
0.0,0.0,0.0,-0.11921963840723038,-0.41901013255119324,-0.1734316051006317,-0.018822122365236282,-1.0281343460083008,-0.2185857892036438,0.09919438511133194,-1.4695991277694702,-0.252980500459671,0.11954853683710098,-1.7923532724380493,-0.25613099336624146,0.3154087960720062,-1.1237188577651978,-0.020457757636904716,0.4089336693286896,-1.1878058910369873,-0.21055704355239868,0.24624097347259521,-0.9102279543876648,-0.304222047328949,0.15395423769950867,-0.7785361409187317,-0.34014108777046204,0.4627358913421631,-0.8864319324493408,-0.010673684999346733,0.5246604681015015,-0.902902364730835,-0.22332556545734406,0.2748057544231415,-0.6274869441986084,-0.27332621812820435,0.20009014010429382,-0.5740506649017334,-0.2556439936161041,0.553930401802063,-0.6140412092208862,-0.0430009588599205,0.5836270451545715,-0.584296703338623,-0.268656849861145,0.3215855658054352,-0.3834916353225708,-0.2350635677576065,0.24988999962806702,-0.37726029753685,-0.15377762913703918,0.6086079478263855,-0.34168338775634766,-0.0892513319849968,0.6308152675628662,-0.332689106464386,-0.22514432668685913,0.4232243001461029,-0.2078421711921692,-0.18798838555812836,0.3523780107498169,-0.20855966210365295,-0.12414097785949707,THUMBS_UP
0.0,0.0,0.0,-0.12370321154594421,-0.44190308451652527,-0.12014316022396088,-0.01971271075308323,-1.061562180519104,-0.15525104105472565,0.10773368924856186,-1.5036531686782837,-0.19436539709568024,0.14988619089126587,-1.841064453125,-0.20967639982700348,0.3209379017353058,-1.1210873126983643,0.002579287625849247,0.4872969686985016,-1.3406668901443481,-0.17499327659606934,0.3146464228630066,-1.0518370866775513,-0.2641909420490265,0.18744751811027527,-0.8390458822250366,-0.29027652740478516,0.45214733481407166,-0.8919302225112915,-0.004833869636058807,0.5894836187362671,-1.0445058345794678,-0.18482281267642975,0.33699390292167664,-0.7353209257125854,-0.21652008593082428,0.2236982136964798,-0.5958307981491089,-0.1892111599445343,0.542574405670166,-0.6352676749229431,-0.04838298633694649,0.6657747626304626,-0.7599277496337891,-0.24601328372955322,0.39651989936828613,-0.49167370796203613,-0.19314125180244446,0.26857271790504456,-0.3681373596191406,-0.09945390373468399,0.6052919030189514,-0.3673636317253113,-0.10016854107379913,0.719793975353241,-0.4998900592327118,-0.2181352823972702,0.5076289772987366,-0.33412158489227295,-0.1598348170518875,0.38792967796325684,-0.2534867823123932,-0.08059047907590866,THUMBS_UP
0.0,0.0,0.0,-0.11072073131799698,-0.4623143672943115,-0.11539363861083984,-0.0007821411709301174,-1.0655596256256104,-0.1464914232492447,0.12611161172389984,-1.4939186573028564,-0.18480519950389862,0.1541215181350708,-1.8232961893081665,-0.199259951710701,0.3416670262813568,-1.1214494705200195,0.021460924297571182,0.4908440113067627,-1.3355698585510254,-0.160694882273674,0.2913638949394226,-1.065797209739685,-0.25263118743896484,0.16402913630008698,-0.8608708381652832,-0.28012076020240784,0.4724659025669098,-0.8813188672065735,0.0072852326557040215,0.585908055305481,-1.042405366897583,-0.17963793873786926,0.31406867504119873,-0.7411026358604431,-0.21249404549598694,0.21326284110546112,-0.5907044410705566,-0.18360589444637299,0.5629053115844727,-0.6178866624832153,-0.045438315719366074,0.669886589050293,-0.7677751183509827,-0.24775944650173187,0.3807377815246582,-0.510172426700592,-0.19275662302970886,0.2632855176925659,-0.3778121769428253,-0.0959453135728836,0.6278697848320007,-0.3406556248664856,-0.10698723793029785,0.7192716002464294,-0.49653342366218567,-0.22397880256175995,0.4919799566268921,-0.34513697028160095,-0.16350819170475006,0.38258665800094604,-0.2524654269218445,-0.08230018615722656,THUMBS_UP
0.0,0.0,0.0,-0.11342477798461914,-0.38054370880126953,-0.13556218147277832,-0.04240012541413307,-0.8953238725662231,-0.17852476239204407,0.059265755116939545,-1.2588047981262207,-0.20781730115413666,0.10241743177175522,-1.5666276216506958,-0.21169796586036682,0.3589642345905304,-1.0475796461105347,-0.039145004004240036,0.1948738545179367,-1.0697108507156372,-0.1913600116968155,0.05591197311878204,-0.8316367268562317,-0.28622037172317505,0.009503427892923355,-0.6856221556663513,-0.33189091086387634,0.4968634843826294,-0.867207407951355,-0.032832708209753036,0.262994647026062,-0.8289700150489807,-0.1608581393957138,0.10580486804246902,-0.6092280149459839,-0.1965741068124771,0.10502470284700394,-0.5219476222991943,-0.19898861646652222,0.5603135228157043,-0.6100674271583557,-0.05804780498147011,0.3200804889202118,-0.5372176766395569,-0.18834905326366425,0.16711996495723724,-0.39511096477508545,-0.16387289762496948,0.1824643611907959,-0.3686518371105194,-0.12359853088855743,0.5833145380020142,-0.3391103148460388,-0.09964073449373245,0.3716016113758087,-0.2805344760417938,-0.18145935237407684,0.22858799993991852,-0.19915428757667542,-0.16410304605960846,0.23014409840106964,-0.19138970971107483,-0.1314099133014679,THUMBS_UP
0.0,0.0,0.0,-0.18540984392166138,-0.5844457745552063,-0.15940958261489868,-0.23637385666370392,-1.1786398887634277,-0.2294953465461731,-0.20642174780368805,-1.6083486080169678,-0.2744637727737427,-0.15051187574863434,-1.9588217735290527,-0.29168060421943665,0.09236155450344086,-1.2776507139205933,-0.1637590527534485,-0.3970111608505249,-1.0965042114257812,-0.30984556674957275,-0.377346009016037,-0.9592556357383728,-0.3860224485397339,-0.23079955577850342,-0.9959003329277039,-0.4303096532821655,0.18723005056381226,-0.9691987633705139,-0.15999577939510345,-0.38025036454200745,-0.7738457918167114,-0.28305819630622864,-0.3107673227787018,-0.7111601829528809,-0.30448684096336365,-0.16104759275913239,-0.780601441860199,-0.3200054168701172,0.21308676898479462,-0.6227961182594299,-0.18251866102218628,-0.3225686252117157,-0.47715380787849426,-0.3138101100921631,-0.25333359837532043,-0.43986281752586365,-0.28865617513656616,-0.10937280207872391,-0.4852615296840668,-0.25902697443962097,0.18812666833400726,-0.27348750829696655,-0.22249208390712738,-0.23453737795352936,-0.15663251280784607,-0.3270133137702942,-0.1844865083694458,-0.16023331880569458,-0.3373672366142273,-0.04294349625706673,-0.21469853818416595,-0.32679277658462524,THUMBS_UP
0.0,0.0,0.0,-0.10880425572395325,-0.5221650004386902,0.022638335824012756,-0.3254105746746063,-0.9924062490463257,-0.014174101874232292,-0.4957394301891327,-1.3585933446884155,-0.06157488375902176,-0.5580173134803772,-1.685215950012207,-0.11037056893110275,-0.4414178431034088,-1.1297316551208496,-0.12621279060840607,-0.9187259674072266,-1.007790446281433,-0.22470712661743164,-0.8256884813308716,-0.8703618049621582,-0.2522013187408447,-0.6815817356109619,-0.856306254863739,-0.2590751349925995,-0.4560759961605072,-0.869645357131958,-0.18897561728954315,-0.9436070322990417,-0.6936236023902893,-0.2698826193809509,-0.8191299438476562,-0.592544436454773,-0.2528371810913086,-0.6717635989189148,-0.5956560969352722,-0.248894602060318,-0.4798624813556671,-0.561143696308136,-0.2486659437417984,-0.9109968543052673,-0.4083194136619568,-0.329081267118454,-0.7935577034950256,-0.3197094798088074,-0.27219611406326294,-0.6527117490768433,-0.3291778862476349,-0.23657065629959106,-0.5153839588165283,-0.23874740302562714,-0.3041573166847229,-0.8746821880340576,-0.1610192209482193,-0.3686792552471161,-0.7886258959770203,-0.09399668127298355,-0.3340616822242737,-0.6706937551498413,-0.08905521035194397,-0.3005625307559967,THUMBS_UP
0.0,0.0,0.0,-0.14332494139671326,-0.5095706582069397,0.0644480362534523,-0.3782489597797394,-0.9226223826408386,0.06868802011013031,-0.6116582155227661,-1.2013636827468872,0.057685669511556625,-0.7587422132492065,-1.4075554609298706,0.040018755942583084,-0.6165611743927002,-0.9803052544593811,-0.0500037707388401,-0.9774320125579834,-0.8585089445114136,-0.058613698929548264,-0.9546679258346558,-0.7031276226043701,-0.03791334480047226,-0.8715298771858215,-0.6404861211776733,-0.022967718541622162,-0.6535441875457764,-0.7495667338371277,-0.105022132396698,-0.9885916709899902,-0.5268459320068359,-0.09523986279964447,-0.9130422472953796,-0.41613060235977173,-0.06251747161149979,-0.7960739731788635,-0.419547975063324,-0.05767662078142166,-0.6711744070053101,-0.464385986328125,-0.14682118594646454,-0.9634074568748474,-0.269591748714447,-0.13305330276489258,-0.8696923851966858,-0.18759392201900482,-0.0740772932767868,-0.7492572665214539,-0.20126758515834808,-0.05633382499217987,-0.6718186736106873,-0.15051575005054474,-0.18295696377754211,-0.9222222566604614,-0.03243085741996765,-0.18228426575660706,-0.857923686504364,0.032394301146268845,-0.1318921595811844,-0.7677320241928101,0.03470577672123909,-0.09620777517557144,THUMBS_UP
0.0,0.0,0.0,-0.17121732234954834,-0.5283721089363098,0.028927842155098915,-0.4336547553539276,-0.9717572927474976,0.009158088825643063,-0.6633458733558655,-1.315175175666809,-0.025364791974425316,-0.7744061946868896,-1.6339236497879028,-0.06459483504295349,-0.6685687303543091,-0.9618032574653625,-0.05593195557594299,-1.0298248529434204,-0.867648184299469,-0.10030503571033478,-0.9665765762329102,-0.7023002505302429,-0.11847222596406937,-0.8429818153381348,-0.637649655342102,-0.1257982850074768,-0.7104958891868591,-0.6967502236366272,-0.09866473078727722,-1.0168722867965698,-0.4982457458972931,-0.10714498162269592,-0.927176833152771,-0.37421178817749023,-0.09570207446813583,-0.8042749166488647,-0.38409531116485596,-0.10528509318828583,-0.7314621806144714,-0.384154349565506,-0.13659673929214478,-0.981486976146698,-0.2201751470565796,-0.14042127132415771,-0.8928195834159851,-0.13527986407279968,-0.09504358470439911,-0.7735896706581116,-0.14909648895263672,-0.08209117501974106,-0.7392933368682861,-0.05910295248031616,-0.17129842936992645,-0.9663863182067871,0.04559747129678726,-0.16689389944076538,-0.9169266819953918,0.11182282865047455,-0.11611367762088776,-0.8435319066047668,0.11870717257261276,-0.08098144084215164,THUMBS_UP
